recommendation_shown_1,recommendation_shown_0,recommendation_shown_2,alias,model_2_id,book_id,model_0_id,decision,team,time,model_1_id
67740,76769,67740,Jakob,rule_based,15767,intra_bpe_hybrid,recommendation_1,DataMinerz,2021-06-21 17:29:19.439000+00:00,third
32488,71981,70367,Jonathan B,hybrid_learned_weights,9036,classifier,recommendation_0,DataMinerz,2021-06-25 17:36:30.306000+00:00,third
2111,64922,10132,Esther Vogt,model_2,60384,team404_base_model,recommendation_2,DataMinerz,2021-06-14 15:20:14.311000+00:00,Hybrid_MeanAllClassifiers
68216,41090,69176,Lars,Hybrid_MeanAllClassifiers,10842,team404_base_model,recommendation_0,team404,2021-06-14 11:40:50.975000+00:00,first
47966,14551,17629,bbtong,team404_base_model,70190,model_2,recommendation_0,Mine from Home,2021-06-14 17:36:08.557000+00:00,teamfivemodel
67623,53253,37269,Luis,Hybrid_MeanAllClassifiers,5737,lw_bpe_graph,recommendation_0,MannheimMiners,2021-06-17 15:14:01.950000+00:00,team404_base_model
41503,70695,58174,Harith,team404_base_model,11732,teamfivemodel,recommendation_0,D2G2,2021-06-09 20:59:17.598000+00:00,Hybrid_MeanAllClassifiers
1819,48338,23198,LF,model_2,64333,Hybrid_MeanAllClassifiers,recommendation_0,D2G2,2021-06-12 07:39:52.475000+00:00,first
11324,13463,59058,Moritz H,Hybrid_MeanAllClassifiers,4890,first,recommendation_2,the flying chicken wings,2021-06-15 10:21:44.688000+00:00,model_2
7985,37262,34207,Farida,Hybrid_MeanAllClassifiers,12640,first,recommendation_1,DataMinerz,2021-06-10 16:43:21.802000+00:00,model_2
34004,75401,57124,Caioo,team404_base_model,41020,model_2,recommendation_1,flying_chicken_wings,2021-06-12 12:51:06.852000+00:00,first
24098,39220,3655,Luis,lw_bpe_graph,7860,team404_base_model,recommendation_2,MannheimMiners,2021-06-16 10:02:50.787000+00:00,model_2
50708,44420,46738,LF,model_2,56794,teamfivemodel,recommendation_0,D2G2,2021-06-10 21:48:14.496000+00:00,team404_base_model
56174,13239,72663,Geumbich Hwang,content-based_RS,71112,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-16 07:33:16.372000+00:00,teamfivemodel
65009,11821,67341,J,Hybrid_MeanAllClassifiers,36939,model_2,recommendation_0,flying_chicken_wings,2021-06-19 13:33:01.404000+00:00,content-based_RS
9870,19703,13949,Farida,teamfivemodel,72777,team404_base_model,recommendation_1,DataMinerz,2021-06-14 14:48:37.232000+00:00,model_2
18476,12552,43187,Alina,first,24686,teamfivemodel,recommendation_0,MineFromHome,2021-06-12 12:15:17.102000+00:00,team404_base_model
25737,56048,78063,TimG,teamfivemodel,5892,first,recommendation_1,DataMinerz,2021-06-14 15:08:51.912000+00:00,Hybrid_MeanAllClassifiers
48072,5063,10132,Nazanin,hybrid_learned_weights,60384,Hybrid_RS,recommendation_1,Dataworms,2021-06-23 18:50:43.978000+00:00,ensemble
48017,24713,67220,Angie,Hybrid_MeanAllClassifiers,663,teamfivemodel,recommendation_0,D2G2,2021-06-09 18:50:38.125000+00:00,model_2
26137,66807,19856,CC,lw_bpe_graph,34078,team404_base_model,recommendation_1,	The Dataworms,2021-06-15 13:48:12.470000+00:00,Hybrid_MeanAllClassifiers
17647,12362,28704,Lasse,hybrid_learned_weights,66177,intra_bpe_hybrid,recommendation_0,team404,2021-06-22 09:28:29.546000+00:00,classifier
58398,10148,1232,Jakob,intra_bpe_hybrid,24078,rule_based,recommendation_0,DataMinerz,2021-06-21 17:31:44.804000+00:00,classifier
37513,8976,72544,Keyvan Amiri Elyasi,Hybrid_RS,69589,ensemble,recommendation_2,the dataworms,2021-06-26 10:54:08.164000+00:00,third
34243,8687,51182,Jakob,third,35904,hybrid_learned_weights,recommendation_0,DataMinerz,2021-06-21 19:22:33.060000+00:00,intra_bpe_hybrid
6619,58559,49507,Duc,third,51066,intra_bpe_hybrid,recommendation_2,DataMinerz,2021-06-25 10:49:27.541000+00:00,rule_based
64865,54673,30122,bechtify,lw_bpe_graph,72088,first,recommendation_2,MannheimMiners,2021-06-16 07:21:15.813000+00:00,Hybrid_MeanAllClassifiers
45700,27470,53821,DP,first,10075,model_2,recommendation_2,MannheimMiners,2021-06-16 15:41:36.525000+00:00,team404_base_model
5233,66333,28125,Keyvan Amiri Elyasi,team404_base_model,24118,Hybrid_MeanAllClassifiers,recommendation_0,The Dataworms,2021-06-13 14:35:20.302000+00:00,teamfivemodel
20110,42639,19067,Keyvan Amiri Elyasi,team404_base_model,37711,first,recommendation_0,The Dataworms,2021-06-15 13:29:45.311000+00:00,model_2
48644,58220,27275,Alina,Hybrid_MeanAllClassifiers,51066,first,recommendation_1,MineFromHome,2021-06-12 12:47:12.145000+00:00,team404_base_model
54274,61057,72411,Jerome,classifier,18424,intra_bpe_hybrid,recommendation_1,team404,2021-06-23 10:47:55.628000+00:00,hybrid_learned_weights
54740,31423,6764,LF,team404_base_model,39665,Hybrid_MeanAllClassifiers,recommendation_2,D2G2,2021-06-10 21:48:52.277000+00:00,teamfivemodel
55308,53244,36617,Mimimi,Hybrid_MeanAllClassifiers,42566,teamfivemodel,recommendation_2,The Dataworms,2021-06-15 09:51:19.084000+00:00,model_2
36095,5100,76459,DH,intra_bpe_hybrid,43701,hybrid_learned_weights,recommendation_0,D2G2,2021-06-25 09:23:38.655000+00:00,classifier
69582,36404,70363,Luis,model_2,63103,team404_base_model,recommendation_1,MannheimMiners,2021-06-16 10:04:50.578000+00:00,content-based_RS
16348,65472,31955,LF,teamfivemodel,70997,Hybrid_MeanAllClassifiers,recommendation_1,D2G2,2021-06-10 22:12:27.836000+00:00,model_2
5409,24835,28978,Estelle,Hybrid_MeanAllClassifiers,59605,first,recommendation_1,DataMinerz,2021-06-09 16:06:09.302000+00:00,teamfivemodel
67244,14421,43813,TimG,teamfivemodel,67848,team404_base_model,recommendation_2,DataMinerz,2021-06-14 14:46:22.725000+00:00,model_2
11526,64487,7830,Harith,teamfivemodel,21607,team404_base_model,recommendation_1,D2G2,2021-06-15 12:58:51.384000+00:00,model_2
22184,10669,6741,Esther Vogt,team404_base_model,45841,first,recommendation_2,DataMinerz,2021-06-14 15:21:29.685000+00:00,Hybrid_MeanAllClassifiers
70097,65602,24107,Lars,content-based_RS,37378,first,recommendation_2,team404,2021-06-16 08:58:19.637000+00:00,lw_bpe_graph
56107,12971,32816,Mimimi,first,12971,Hybrid_MeanAllClassifiers,recommendation_2,The Dataworms,2021-06-12 13:05:20.467000+00:00,model_2
31334,67301,20733,Angie,model_2,42326,teamfivemodel,recommendation_2,D2G2,2021-06-09 19:04:43.073000+00:00,Hybrid_MeanAllClassifiers
72777,40144,40144,Keyvan Amiri Elyasi,Hybrid_MeanAllClassifiers,23159,first,recommendation_2,The Dataworms,2021-06-15 14:50:37.724000+00:00,content-based_RS
17862,17578,44013,gbodnya,teamfivemodel,29916,first,recommendation_2,flying chicken wings,2021-06-24 12:45:46.403000+00:00,content-based_RS
64822,51123,53051,Caioo,lw_bpe_graph,39590,first,recommendation_2,flying_chicken_wings,2021-06-15 13:13:40.668000+00:00,Hybrid_MeanAllClassifiers
4791,25190,1646,Daniel,hybrid_learned_weights,53717,third,recommendation_0,MineFromHome,2021-06-22 09:33:48.438000+00:00,classifier
37533,37710,53444,C,model_2,19717,teamfivemodel,recommendation_0,The Dataworms,2021-06-13 13:24:45.391000+00:00,team404_base_model
51322,61125,20759,Jerome,hybrid_learned_weights,38083,Hybrid_RS,recommendation_1,team404,2021-06-22 14:54:24.830000+00:00,intra_bpe_hybrid
22551,59189,6789,DP,team404_base_model,13880,first,recommendation_0,MannheimMiners,2021-06-16 16:02:36.414000+00:00,content-based_RS
15911,38123,34905,J,ensemble,33558,classifier,recommendation_2,flying_chicken_wings,2021-06-24 11:52:07.440000+00:00,intra_bpe_hybrid
5739,63157,61176,MR,model_2,70766,lw_bpe_graph,recommendation_2,Mine From Home,2021-06-14 19:23:23.985000+00:00,Hybrid_MeanAllClassifiers
78155,62728,78186,bechtify,model_2,62728,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-16 07:12:08.915000+00:00,team404_base_model
71181,62366,14578,Yueli,ensemble,48584,hybrid_learned_weights,recommendation_2,D2G,2021-06-25 09:37:39.456000+00:00,intra_bpe_hybrid
2166,26345,53337,J,rule_based,38197,classifier,recommendation_1,flying_chicken_wings,2021-06-24 11:47:48.017000+00:00,intra_bpe_hybrid
65819,12462,25880,Nazanin,first,21315,model_2,recommendation_2,Dataworms,2021-06-13 08:58:29.160000+00:00,Hybrid_MeanAllClassifiers
61068,56832,45122,Keyvan Amiri Elyasi,classifier,59092,hybrid_learned_weights,recommendation_0,the dataworms,2021-06-22 12:08:19.103000+00:00,Hybrid_RS
55141,55141,55550,Alina,Hybrid_MeanAllClassifiers,51818,model_2,recommendation_2,MineFromHome,2021-06-12 12:41:40.405000+00:00,teamfivemodel
60424,37791,11518,Moritz H,model_2,9012,lw_bpe_graph,recommendation_2,the flying chicken wings,2021-06-15 10:36:24.010000+00:00,first
14883,239,7185,Jonathan,first,14883,lw_bpe_graph,recommendation_2,team404,2021-06-16 09:09:53.890000+00:00,Hybrid_MeanAllClassifiers
39691,17138,69233,Marvin O.,Hybrid_MeanAllClassifiers,69233,model_2,recommendation_0,MannheimMiners,2021-06-11 19:59:29.597000+00:00,teamfivemodel
52305,40043,15,seb,first,72088,model_2,recommendation_1,D2G2,2021-06-10 07:27:56.713000+00:00,teamfivemodel
2270,43297,66877,J,third,47549,classifier,recommendation_1,flying_chicken_wings,2021-06-22 15:25:15.118000+00:00,hybrid_learned_weights
45436,12726,45436,RR,Hybrid_RS,3857,rule_based,recommendation_0,flying_chicken_wings,2021-06-24 12:49:18.282000+00:00,hybrid_learned_weights
38829,58230,33248,Sascha,model_2,72523,first,recommendation_1,team404,2021-06-13 21:36:20.572000+00:00,Hybrid_MeanAllClassifiers
63497,77383,2562,Esther Vogt,model_2,21221,first,recommendation_0,DataMinerz,2021-06-14 15:12:23.514000+00:00,Hybrid_MeanAllClassifiers
32945,65410,64530,Moritz H,teamfivemodel,32126,model_2,recommendation_0,the flying chicken wings,2021-06-15 10:09:22.387000+00:00,Hybrid_MeanAllClassifiers
41430,23853,75183,,Hybrid_MeanAllClassifiers,23446,first,recommendation_1,,2021-06-11 11:48:34.272000+00:00,model_2
63566,70400,62656,Daniel,teamfivemodel,53717,model_2,recommendation_0,MineFromHome,2021-06-14 21:52:00.345000+00:00,Hybrid_MeanAllClassifiers
57662,22995,7012,Esther Vogt,intra_bpe_hybrid,34899,classifier,recommendation_0,DataMinerz,2021-06-25 06:45:29.803000+00:00,rule_based
21304,50301,76591,Yossef Elbialy,model_2,17770,team404_base_model,recommendation_1,Team404,2021-06-13 11:33:03.567000+00:00,first
5639,63157,5251,Lasse,model_2,26113,team404_base_model,recommendation_0,team404,2021-06-13 14:18:59.790000+00:00,Hybrid_MeanAllClassifiers
19693,45430,52305,Geumbich Hwang,teamfivemodel,12,Hybrid_MeanAllClassifiers,recommendation_2,MannheimMiners,2021-06-16 07:38:11.838000+00:00,content-based_RS
10542,57183,72613,Simon,first,61339,team404_base_model,recommendation_0,MineFromHome,2021-06-14 18:43:05.170000+00:00,teamfivemodel
61119,6559,38399,Luis,first,62509,team404_base_model,recommendation_2,MannheimMiners,2021-06-13 18:44:57.408000+00:00,teamfivemodel
33613,68387,29251,Keyvan Amiri Elyasi,ensemble,28013,Hybrid_RS,recommendation_1,the dataworms,2021-06-26 10:55:47.882000+00:00,third
6722,55501,73054,Nazanin,first,55501,Hybrid_MeanAllClassifiers,recommendation_2,Dataworms,2021-06-13 08:56:55.679000+00:00,teamfivemodel
54183,1337,1337,Niklas,model_2,26971,teamfivemodel,recommendation_2,DataMinerz,2021-06-09 11:17:34.867000+00:00,team404_base_model
14901,38939,75226,Duc,first,44025,model_2,recommendation_1,DataMinerz,2021-06-09 13:49:31.758000+00:00,team404_base_model
18879,62380,31186,Jonathan B,model_2,18879,team404_base_model,recommendation_0,DataMinerz,2021-06-14 13:16:41.645000+00:00,Hybrid_MeanAllClassifiers
51011,51011,51011,Yueli,hybrid_learned_weights,66633,Hybrid_RS,recommendation_2,D2G,2021-06-25 09:30:30.332000+00:00,ensemble
2600,48566,68326,Caioo,first,3527,Hybrid_MeanAllClassifiers,recommendation_2,flying_chicken_wings,2021-06-12 09:33:44.252000+00:00,teamfivemodel
543,23954,26607,DP,model_2,35720,first,recommendation_1,MannheimMiners,2021-06-16 15:50:40.882000+00:00,lw_bpe_graph
30757,37869,78756,Yueli,lw_bpe_graph,72959,model_2,recommendation_1,D2G2,2021-06-15 12:34:26.251000+00:00,Hybrid_MeanAllClassifiers
18758,69549,22685,Yueli,lw_bpe_graph,2257,first,recommendation_2,D2G2,2021-06-15 12:44:50.365000+00:00,content-based_RS
22201,74716,64431,Luis,first,63764,model_2,recommendation_2,MannheimMiners,2021-06-13 18:43:20.499000+00:00,Hybrid_MeanAllClassifiers
63552,22520,25674,seb,model_2,468,first,recommendation_0,D2G2,2021-06-10 07:55:03.234000+00:00,team404_base_model
48338,1819,18017,DP,teamfivemodel,64333,team404_base_model,recommendation_0,MannheimMiners,2021-06-16 15:58:03.902000+00:00,model_2
41012,18081,28990,Sascha,third,31637,Hybrid_RS,recommendation_0,team404,2021-06-22 14:44:20.594000+00:00,hybrid_learned_weights
22291,12962,37696,DP,lw_bpe_graph,15581,first,recommendation_0,MannheimMiners,2021-06-16 15:36:40.377000+00:00,content-based_RS
30320,59447,42416,Harith,third,12077,rule_based,recommendation_2,D2G2,2021-06-25 01:24:10.508000+00:00,Hybrid_RS
29971,38464,549,Mimimi,teamfivemodel,4089,Hybrid_MeanAllClassifiers,recommendation_1,The Dataworms,2021-06-15 09:52:59.917000+00:00,team404_base_model
55423,70166,65514,DP,first,60983,lw_bpe_graph,recommendation_1,MannheimMiners,2021-06-16 15:53:11.819000+00:00,team404_base_model
15614,10560,20852,Lars,Hybrid_MeanAllClassifiers,20852,model_2,recommendation_1,team404,2021-06-16 08:51:31.974000+00:00,content-based_RS
15390,67725,46709,Keyvan Amiri Elyasi,first,10833,model_2,recommendation_0,The Dataworms,2021-06-13 14:13:12.222000+00:00,Hybrid_MeanAllClassifiers
73958,1328,31208,Harith,lw_bpe_graph,28844,team404_base_model,recommendation_2,D2G2,2021-06-15 12:58:36.326000+00:00,model_2
48336,50179,72485,Jakob,classifier,73552,hybrid_learned_weights,recommendation_0,DataMinerz,2021-06-21 19:31:00.823000+00:00,intra_bpe_hybrid
2938,20111,27148,Keyvan Amiri Elyasi,first,44025,content-based_RS,recommendation_0,The Dataworms,2021-06-15 14:08:16.520000+00:00,Hybrid_MeanAllClassifiers
37285,15168,8931,seb,Hybrid_MeanAllClassifiers,77554,first,recommendation_2,D2G2,2021-06-10 07:31:11.552000+00:00,team404_base_model
10008,23993,46998,Tillman,teamfivemodel,22775,lw_bpe_graph,recommendation_1,	team404,2021-06-15 14:34:46.613000+00:00,Hybrid_MeanAllClassifiers
47140,55207,11618,Keyvan Amiri Elyasi,model_2,41477,Hybrid_MeanAllClassifiers,recommendation_2,The Dataworms,2021-06-13 10:02:19.469000+00:00,team404_base_model
13462,54745,22354,Jerome,Hybrid_MeanAllClassifiers,26385,model_2,recommendation_0,team404,2021-06-09 14:46:29.293000+00:00,first
18672,26936,67825,Esther Vogt,rule_based,69838,intra_bpe_hybrid,recommendation_1,DataMinerz,2021-06-25 12:15:03.275000+00:00,classifier
6177,60672,16818,DH,rule_based,5357,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-25 09:34:53.105000+00:00,ensemble
21364,66875,48988,Duc,Hybrid_RS,51560,rule_based,recommendation_1,DataMinerz,2021-06-25 10:29:40.616000+00:00,intra_bpe_hybrid
68754,67723,67723,Jonathan B,classifier,35752,hybrid_learned_weights,recommendation_0,DataMinerz,2021-06-25 17:35:08.551000+00:00,intra_bpe_hybrid
49953,64693,26311,Harith,model_2,74872,teamfivemodel,recommendation_2,D2G2,2021-06-09 23:56:05.199000+00:00,first
16932,42041,78371,MarBoe,model_2,5733,team404_base_model,recommendation_1,MannheimMiners,2021-06-16 15:31:13.886000+00:00,lw_bpe_graph
78389,47044,78389,Keyvan Amiri Elyasi,teamfivemodel,13973,first,recommendation_0,The Dataworms,2021-06-13 09:29:29.031000+00:00,model_2
49787,51322,17084,Caioo,teamfivemodel,38083,first,recommendation_0,flying_chicken_wings,2021-06-12 12:27:18.603000+00:00,team404_base_model
6530,61542,36970,Marvin O.,team404_base_model,5384,model_2,recommendation_2,MannheimMiners,2021-06-11 19:15:26.803000+00:00,Hybrid_MeanAllClassifiers
57452,72191,2179,Moritz H,teamfivemodel,30725,model_2,recommendation_2,the flying chicken wings,2021-06-15 10:20:10.523000+00:00,team404_base_model
67436,2338,2249,DH,rule_based,34670,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-25 09:26:15.765000+00:00,hybrid_learned_weights
19616,72038,62656,TimG,teamfivemodel,66224,team404_base_model,recommendation_0,DataMinerz,2021-06-10 15:09:19.726000+00:00,first
468,11688,57621,Nazanin,first,11688,Hybrid_MeanAllClassifiers,recommendation_1,Dataworms,2021-06-16 17:20:28.684000+00:00,lw_bpe_graph
29784,23096,10980,,first,3059,content-based_RS,recommendation_2,,2021-06-15 14:23:16.638000+00:00,model_2
19789,5097,56731,DP,lw_bpe_graph,57342,teamfivemodel,recommendation_0,MannheimMiners,2021-06-16 15:48:37.953000+00:00,Hybrid_MeanAllClassifiers
1878,33366,22716,Jonathan B,teamfivemodel,49099,first,recommendation_2,DataMinerz,2021-06-14 13:20:18.706000+00:00,Hybrid_MeanAllClassifiers
20354,54288,54288,MarBoe,model_2,52721,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-14 07:28:14.933000+00:00,team404_base_model
37255,61937,1330,Daniel,lw_bpe_graph,44508,team404_base_model,recommendation_0,MineFromHome,2021-06-15 07:25:07.262000+00:00,teamfivemodel
50665,47543,3474,Niklas,Hybrid_MeanAllClassifiers,56477,team404_base_model,recommendation_0,DataMinerz,2021-06-08 10:09:02.153000+00:00,model_2
255,30446,17511,Jonathan,team404_base_model,30446,Hybrid_MeanAllClassifiers,recommendation_1,team404,2021-06-12 13:39:11.698000+00:00,model_2
73164,8585,26865,Lars,first,39201,Hybrid_MeanAllClassifiers,recommendation_0,team404,2021-06-16 09:07:07.205000+00:00,lw_bpe_graph
43364,7745,27005,bbtong,Hybrid_MeanAllClassifiers,51599,first,recommendation_1,Mine from Home,2021-06-14 17:39:51.912000+00:00,teamfivemodel
52481,23952,61074,Jakob,hybrid_learned_weights,57628,third,recommendation_1,DataMinerz,2021-06-21 19:32:22.297000+00:00,classifier
25666,78512,78512,C,teamfivemodel,40113,Hybrid_MeanAllClassifiers,recommendation_0,The Dataworms,2021-06-13 13:12:08.505000+00:00,team404_base_model
57560,44234,44234,gbodnya,teamfivemodel,70766,Hybrid_MeanAllClassifiers,recommendation_1,flying chicken wings,2021-06-13 08:39:23.884000+00:00,model_2
67377,2394,64095,DH,ensemble,51964,rule_based,recommendation_0,D2G2,2021-06-25 09:28:26.603000+00:00,third
78109,58522,57436,Yossef Elbialy,Hybrid_MeanAllClassifiers,9365,teamfivemodel,recommendation_1,Team404,2021-06-12 08:39:07.299000+00:00,model_2
37900,40548,5950,Zhuoyan,lw_bpe_graph,34125,Hybrid_MeanAllClassifiers,recommendation_2,The Dataworms,2021-06-15 13:07:08.933000+00:00,content-based_RS
28264,24782,20483,,content-based_RS,12103,first,recommendation_2,,2021-06-16 17:29:43.690000+00:00,lw_bpe_graph
68109,19472,14578,roma,ensemble,48584,classifier,recommendation_2,flying chicken wings,2021-06-24 11:30:42.450000+00:00,rule_based
11060,54865,21131,roma,rule_based,51832,intra_bpe_hybrid,recommendation_0,flying chicken wings,2021-06-24 11:26:44.060000+00:00,hybrid_learned_weights
75002,43806,20191,roma,rule_based,64350,hybrid_learned_weights,recommendation_1,flying chicken wings,2021-06-24 11:46:58.510000+00:00,intra_bpe_hybrid
25474,19347,8339,Duc,teamfivemodel,28302,model_2,recommendation_2,DataMinerz,2021-06-14 14:16:59.396000+00:00,first
42836,40364,28863,seb,model_2,18665,team404_base_model,recommendation_1,D2G2,2021-06-10 07:36:22.604000+00:00,Hybrid_MeanAllClassifiers
40070,15448,61937,J,team404_base_model,57282,Hybrid_MeanAllClassifiers,recommendation_1,flying_chicken_wings,2021-06-12 11:11:55.228000+00:00,first
4797,37499,24554,Guszti,third,24554,Hybrid_RS,recommendation_1,flying chicken wings,2021-06-22 17:49:12.390000+00:00,classifier
37097,5229,4350,Nazanin,teamfivemodel,45424,first,recommendation_0,Dataworms,2021-06-15 13:45:18.370000+00:00,content-based_RS
23318,7447,64852,Harith,third,47491,hybrid_learned_weights,recommendation_2,D2G2,2021-06-25 01:23:10.581000+00:00,ensemble
78554,29124,29124,MarBoe,teamfivemodel,51540,model_2,recommendation_0,MannheimMiners,2021-06-16 15:31:20.598000+00:00,lw_bpe_graph
21680,21497,48669,Farida,teamfivemodel,21497,Hybrid_MeanAllClassifiers,recommendation_2,DataMinerz,2021-06-10 19:15:09.628000+00:00,first
3826,32246,38996,DP,teamfivemodel,38005,content-based_RS,recommendation_0,MannheimMiners,2021-06-16 16:06:25.967000+00:00,first
